,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Day,Month,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday
1081,11.045361017187261,1,3.0,62,0.9486832980505138,835,0.0,0.0,0.0,15,1,0,0,1,1
1082,8.602325267042627,2,3.6,65,0.9486832980505138,959,0.0,0.0,0.0,15,1,0,0,1,1
1083,7.615773105863909,3,4.4,70,1.3038404810405297,928,0.0,0.0,0.0,15,1,0,0,1,1
1084,6.164414002968976,4,4.9,73,1.3416407864998738,881,0.0,0.0,0.0,15,1,0,0,1,1
1085,7.416198487095663,5,5.0,76,1.378404875209022,808,0.0,0.0,0.0,15,1,0,0,1,1
1086,9.055385138137417,6,4.9,83,1.7320508075688772,582,0.0,0.0,0.0,15,1,0,0,1,1
1087,14.45683229480096,7,4.4,87,1.0,357,0.0,0.0,0.0,15,1,0,0,1,1
1088,21.071307505705477,8,4.1,85,1.0488088481701516,470,0.0,0.0,0.0,15,1,0,0,1,1
1089,17.406895185529212,9,3.9,86,1.3038404810405297,399,0.11,0.2,0.0,15,1,0,0,1,1
1090,14.560219778561036,10,4.2,82,1.4832396974191326,560,0.22,0.0,0.0,15,1,0,0,1,1
1091,15.937377450509228,11,4.7,75,1.51657508881031,533,0.54,0.0,0.0,15,1,0,0,1,1
1092,17.635192088548397,12,6.2,64,1.378404875209022,549,0.79,0.0,0.0,15,1,0,0,1,1
1093,17.578395831246947,13,6.1,61,1.51657508881031,534,0.91,0.0,0.0,15,1,0,0,1,1
1094,17.4928556845359,14,7.1,52,1.449137674618944,646,0.76,0.0,0.0,15,1,0,0,1,1
1095,18.681541692269406,15,7.4,38,1.3038404810405297,817,0.63,0.0,0.0,15,1,0,0,1,1
1096,19.1049731745428,16,7.5,37,0.9486832980505138,813,0.48,0.0,0.0,15,1,0,0,1,1
1097,21.330729007701542,17,6.5,40,0.8944271909999159,804,0.23,0.0,0.0,15,1,0,0,1,1
1098,23.558437978779494,18,5.2,44,1.140175425099138,647,0.0,0.0,0.0,15,1,0,0,1,1
1099,21.071307505705477,19,4.4,53,1.0954451150103321,538,0.0,0.0,0.0,15,1,0,0,1,1
1100,17.916472867168917,20,3.7,58,1.140175425099138,474,0.0,0.0,0.0,15,1,0,0,1,1
1101,18.275666882497067,21,3.4,59,0.8944271909999159,471,0.0,0.0,0.0,15,1,0,0,1,1
1102,18.24828759089466,22,3.0,61,1.2649110640673518,460,0.0,0.0,0.0,15,1,0,0,1,1
1103,15.165750888103101,23,2.4,63,0.7745966692414834,443,0.0,0.0,0.0,15,1,0,0,1,1
1104,14.560219778561036,0,1.8,67,1.0954451150103321,387,0.0,0.0,0.0,16,1,0,0,1,1
1105,14.38749456993816,1,1.2,64,0.8366600265340756,455,0.0,0.0,0.0,16,1,0,0,1,1
1106,11.874342087037917,2,0.5,72,0.8366600265340756,385,0.0,0.0,0.0,16,1,0,0,1,1
1107,9.0,3,0.3,70,0.7745966692414834,438,0.0,0.0,0.0,16,1,0,0,1,1
1108,7.14142842854285,4,0.8,65,0.8366600265340756,502,0.0,0.0,0.0,16,1,0,0,1,1
1109,7.615773105863909,5,1.1,64,0.7071067811865476,505,0.0,0.0,0.0,16,1,0,0,1,1
1110,11.832159566199232,6,1.2,69,0.7745966692414834,436,0.0,0.0,0.0,16,1,0,0,1,1
1111,17.832554500127006,7,1.1,69,0.7745966692414834,418,0.0,0.0,0.0,16,1,0,0,1,1
1112,25.495097567963924,8,1.2,68,0.7745966692414834,411,0.0,0.0,0.0,16,1,0,0,1,1
1113,19.390719429665317,9,1.9,65,0.8944271909999159,402,0.06,0.0,0.0,16,1,0,0,1,1
1114,14.866068747318506,10,2.7,60,0.7071067811865476,392,0.18,0.0,0.0,16,1,0,0,1,1
1115,16.0,11,3.9,57,0.8944271909999159,363,0.28,0.0,0.0,16,1,0,0,1,1
1116,16.61324772583615,12,5.2,52,1.0954451150103321,349,0.45,0.0,0.0,16,1,0,0,1,1
1117,17.204650534085253,13,5.8,47,0.8944271909999159,382,0.53,0.0,0.0,16,1,0,0,1,1
1118,16.61324772583615,14,6.5,43,0.8944271909999159,468,0.52,0.0,0.0,16,1,0,0,1,1
1119,15.811388300841896,15,6.3,40,0.5477225575051661,498,0.19,0.0,0.0,16,1,0,0,1,1
1120,16.64331697709324,16,5.8,50,0.9486832980505138,547,0.11,0.0,0.0,16,1,0,0,1,1
1121,19.519221295943137,17,5.2,58,0.8944271909999159,462,0.08,0.0,0.0,16,1,0,0,1,1
1122,24.331050121192877,18,4.9,59,1.1832159566199232,427,0.0,0.0,0.0,16,1,0,0,1,1
1123,20.223748416156685,19,4.6,57,1.0,432,0.0,0.0,0.0,16,1,0,0,1,1
1124,18.2208671582886,20,4.5,58,0.8944271909999159,383,0.0,0.0,0.0,16,1,0,0,1,1
1125,18.49324200890693,21,4.3,56,0.8366600265340756,434,0.0,0.0,0.0,16,1,0,0,1,1
1126,17.916472867168917,22,4.0,57,0.5477225575051661,430,0.0,0.0,0.0,16,1,0,0,1,1
1127,15.556349186104045,23,3.9,60,0.9486832980505138,379,0.0,0.0,0.0,16,1,0,0,1,1
1128,14.2828568570857,0,3.5,62,0.6324555320336759,382,0.0,0.0,0.0,17,1,0,0,1,1
1129,13.527749258468683,1,3.3,64,0.6324555320336759,339,0.0,0.0,0.0,17,1,0,0,1,1
1130,11.832159566199232,2,3.1,65,0.8944271909999159,310,0.0,0.0,0.0,17,1,0,0,1,1
1131,8.660254037844387,3,3.0,67,0.8944271909999159,297,0.0,0.0,0.0,17,1,0,0,1,1
1132,7.416198487095663,4,3.0,68,0.7071067811865476,322,0.0,0.0,0.0,17,1,0,0,1,1
1133,8.48528137423857,5,2.9,66,0.8944271909999159,325,0.0,0.0,0.0,17,1,0,0,1,1
1134,10.723805294763608,6,2.7,71,1.0488088481701516,270,0.0,0.0,0.0,17,1,0,0,1,1
1135,16.492422502470642,7,2.5,71,0.9486832980505138,289,0.0,0.0,0.0,17,1,0,0,1,1
1136,23.173260452512935,8,2.6,70,0.7745966692414834,296,0.0,0.0,0.0,17,1,0,0,1,1
1137,18.35755975068582,9,3.0,66,0.8366600265340756,306,0.12,0.0,0.0,17,1,0,0,1,1
1138,14.560219778561036,10,4.3,58,0.7071067811865476,401,0.23,0.0,0.0,17,1,0,0,1,1
1139,16.431676725154983,11,6.0,51,1.0,436,0.55,0.0,0.0,17,1,0,0,1,1
1140,17.60681686165901,12,8.1,51,1.1832159566199232,367,0.75,0.0,0.0,17,1,0,0,1,1
1141,16.522711641858304,13,8.0,54,1.3416407864998738,435,0.57,0.0,0.0,17,1,0,0,1,1
1142,16.06237840420901,14,7.7,54,1.61245154965971,313,0.58,0.0,0.0,17,1,0,0,1,1
1143,16.673332000533065,15,8.5,49,1.140175425099138,400,0.73,0.0,0.0,17,1,0,0,1,1
1144,17.72004514666935,16,8.3,54,1.0954451150103321,330,0.44,0.0,0.0,17,1,0,0,1,1
1145,19.493588689617926,17,7.2,57,1.816590212458495,342,0.19,0.0,0.0,17,1,0,0,1,1
1146,22.38302928559939,18,5.2,62,1.70293863659264,503,0.01,0.0,0.0,17,1,0,0,1,1
1147,18.973665961010276,19,4.2,68,1.5491933384829668,446,0.0,0.0,0.0,17,1,0,0,1,1
1148,16.911534525287763,20,3.5,72,1.3038404810405297,361,0.0,0.0,0.0,17,1,0,0,1,1
1149,17.88854381999832,21,3.1,74,1.0488088481701516,333,0.0,0.0,0.0,17,1,0,0,1,1
1150,17.69180601295413,22,2.8,74,0.7071067811865476,309,0.0,0.0,0.0,17,1,0,0,1,1
1151,15.066519173319364,23,2.7,74,0.8944271909999159,291,0.0,0.0,0.0,17,1,0,0,1,1
1152,14.66287829861518,0,2.7,73,1.0,290,0.0,0.0,0.0,18,1,0,0,1,1
1153,13.784048752090222,1,3.2,72,1.378404875209022,306,0.0,0.0,0.0,18,1,0,0,1,1
1154,11.704699910719626,2,3.3,73,1.0954451150103321,288,0.0,0.0,0.0,18,1,0,0,1,1
1155,9.746794344808963,3,3.6,74,1.3038404810405297,273,0.0,0.0,0.0,18,1,0,0,1,1
1156,7.0710678118654755,4,3.3,80,1.449137674618944,232,0.0,0.0,0.0,18,1,0,0,1,1
1157,8.246211251235321,5,2.6,82,1.4142135623730951,229,0.0,0.0,0.0,18,1,0,0,1,1
1158,10.344080432788601,6,2.2,82,1.4142135623730951,211,0.0,0.0,0.0,18,1,0,0,1,1
1159,16.703293088490067,7,1.5,86,1.0488088481701516,189,0.0,0.0,0.0,18,1,0,0,1,1
1160,23.173260452512935,8,1.1,86,1.0954451150103321,197,0.0,0.0,0.0,18,1,0,0,1,1
1161,17.46424919657298,9,1.2,84,1.449137674618944,210,0.07,0.0,0.0,18,1,0,0,1,1
1162,13.711309200802088,10,1.4,81,1.449137674618944,255,0.21,0.0,0.0,18,1,0,0,1,1
1163,16.15549442140351,11,1.8,75,1.3416407864998738,301,0.35,0.0,0.0,18,1,0,0,1,1
1164,16.34013463836819,12,2.5,72,1.5491933384829668,256,0.0,0.0,0.0,18,1,0,0,1,1
1165,17.52141546793523,13,3.5,54,1.7888543819998317,463,0.68,0.0,0.0,18,1,0,0,1,1
1166,17.349351572897472,14,4.4,42,1.51657508881031,719,0.72,0.0,0.0,18,1,0,0,1,1
1167,16.401219466856727,15,4.2,36,1.51657508881031,957,0.57,0.0,0.0,18,1,0,0,1,1
1168,18.110770276274835,16,3.6,42,1.5491933384829668,883,0.29,0.0,0.0,18,1,0,0,1,1
1169,20.396078054371138,17,2.8,46,1.449137674618944,858,0.14,0.0,0.0,18,1,0,0,1,1
1170,22.494443758403985,18,2.0,39,1.449137674618944,1259,0.01,0.0,0.0,18,1,0,0,1,1
1171,19.1049731745428,19,1.5,41,1.0,1210,0.0,0.0,0.0,18,1,0,0,1,1
1172,17.406895185529212,20,1.1,44,1.0954451150103321,1171,0.0,0.0,0.0,18,1,0,0,1,1
1173,18.411952639521967,21,0.8,45,1.224744871391589,1184,0.0,0.0,0.0,18,1,0,0,1,1
1174,17.832554500127006,22,0.7,45,1.4142135623730951,1084,0.0,0.0,0.0,18,1,0,0,1,1
1175,15.231546211727817,23,0.6,47,1.51657508881031,1046,0.0,0.0,0.0,18,1,0,0,1,1
1176,14.52583904633395,0,0.3,45,1.3416407864998738,1154,0.0,0.0,0.0,19,1,0,0,1,1
1177,14.38749456993816,1,0.0,43,1.3038404810405297,1250,0.0,0.0,0.0,19,1,0,0,1,1
1178,11.832159566199232,2,-0.3,44,1.3038404810405297,1295,0.0,0.0,0.0,19,1,0,0,1,1
1179,9.643650760992955,3,-0.6,43,1.3038404810405297,1316,0.0,0.0,0.0,19,1,0,0,1,1
1180,7.615773105863909,4,-0.7,45,1.1832159566199232,1241,0.0,0.0,0.0,19,1,0,0,1,1
1181,7.810249675906654,5,-1.4,47,1.1832159566199232,1301,0.0,0.0,0.0,19,1,0,0,1,1
1182,12.288205727444508,6,-1.8,49,1.1832159566199232,1359,0.0,0.0,0.0,19,1,0,0,1,1
1183,18.275666882497067,7,-2.0,49,1.378404875209022,1281,0.0,0.0,0.0,19,1,0,0,1,1
1184,25.45584412271571,8,-2.5,50,1.0,1281,0.0,0.0,0.0,19,1,0,0,1,1
1185,19.672315572906,9,-2.1,42,1.140175425099138,1519,0.17,0.0,0.0,19,1,0,0,1,1
1186,15.968719422671311,10,0.0,29,1.140175425099138,1592,0.52,0.0,0.0,19,1,0,0,1,1
1187,16.822603841260722,11,2.2,20,0.7745966692414834,1794,0.83,0.0,0.0,19,1,0,0,1,1
1188,18.466185312619388,12,4.3,28,1.224744871391589,1858,0.98,0.0,0.0,19,1,0,0,1,1
1189,18.466185312619388,13,4.7,26,1.61245154965971,1370,1.11,0.0,0.0,19,1,0,0,1,1
1190,18.681541692269406,14,4.7,24,1.8973665961010275,1552,1.08,0.0,0.0,19,1,0,0,1,1
1191,19.519221295943137,15,5.4,25,1.5491933384829668,1686,0.9,0.0,0.0,19,1,0,0,1,1
1192,19.748417658131498,16,4.9,27,1.6733200530681511,1648,0.65,0.0,0.0,19,1,0,0,1,1
1193,21.633307652783937,17,4.1,34,1.760681686165901,1810,0.28,0.0,0.0,19,1,0,0,1,1
1194,26.49528259898354,18,2.9,45,1.2649110640673518,1629,0.04,0.0,0.0,19,1,0,0,1,1
1195,21.702534414210707,19,2.0,48,1.3416407864998738,1519,0.0,0.0,0.0,19,1,0,0,1,1
1196,18.49324200890693,20,1.2,51,0.7745966692414834,1544,0.0,0.0,0.0,19,1,0,0,1,1
1197,18.193405398660254,21,0.5,52,0.8944271909999159,1595,0.0,0.0,0.0,19,1,0,0,1,1
1198,17.08800749063506,22,0.0,56,0.8944271909999159,1544,0.0,0.0,0.0,19,1,0,0,1,1
1199,15.362291495737216,23,-0.5,59,0.9486832980505138,1487,0.0,0.0,0.0,19,1,0,0,1,1
1200,15.0996688705415,0,-0.6,60,0.7745966692414834,1433,0.0,0.0,0.0,20,1,0,0,1,1
1201,16.06237840420901,1,-0.9,64,0.6324555320336759,1273,0.0,0.0,0.0,20,1,0,0,1,1
1202,14.696938456699069,2,-0.9,65,0.7745966692414834,1369,0.0,0.0,0.0,20,1,0,0,1,1
1203,10.862780491200215,3,-0.9,65,0.4472135954999579,1359,0.0,0.0,0.0,20,1,0,0,1,1
1204,9.433981132056603,4,-0.7,65,0.7745966692414834,1226,0.0,0.0,0.0,20,1,0,0,1,1
1205,7.483314773547883,5,-0.3,62,0.7745966692414834,862,0.0,0.0,0.0,20,1,0,0,1,1
1206,7.0710678118654755,6,-0.1,60,0.6324555320336759,1080,0.0,0.0,0.0,20,1,0,0,1,1
1207,10.04987562112089,7,0.2,60,0.5477225575051661,1145,0.0,0.0,0.0,20,1,0,0,1,1
1208,13.820274961085254,8,0.3,63,0.6324555320336759,1140,0.0,0.0,0.0,20,1,0,0,1,1
1209,15.297058540778355,9,0.9,63,0.9486832980505138,1090,0.07,0.0,0.0,20,1,0,0,1,1
1210,16.09347693943108,10,2.1,60,1.0954451150103321,1005,0.3,0.0,0.0,20,1,0,0,1,1
1211,16.881943016134134,11,3.7,59,1.3416407864998738,978,0.51,0.0,0.0,20,1,0,0,1,1
1212,18.027756377319946,12,5.3,55,1.61245154965971,904,0.85,0.0,0.0,20,1,0,0,1,1
1213,18.867962264113206,13,6.3,55,1.7320508075688772,792,0.85,0.0,0.0,20,1,0,0,1,1
1214,18.275666882497067,14,5.9,61,1.7888543819998317,623,0.52,0.0,0.0,20,1,0,0,1,1
1215,20.149441679609886,15,6.3,55,1.7320508075688772,355,0.68,0.0,0.0,20,1,0,0,1,1
1216,18.76166303929372,16,6.6,42,1.7320508075688772,355,0.48,0.0,0.0,20,1,0,0,1,1
1217,19.4164878389476,17,5.7,53,1.3416407864998738,276,0.22,0.0,0.0,20,1,0,0,1,1
1218,16.822603841260722,18,4.6,55,1.7888543819998317,232,0.03,0.0,0.0,20,1,0,0,1,1
1219,14.933184523068078,19,3.5,66,1.3038404810405297,187,0.0,0.0,0.0,20,1,0,0,1,1
1220,14.798648586948742,20,2.9,66,1.0954451150103321,173,0.0,0.0,0.0,20,1,0,0,1,1
1221,14.832396974191326,21,2.1,48,1.6733200530681511,346,0.0,0.0,0.0,20,1,0,0,1,1
1222,15.231546211727817,22,1.5,48,1.5491933384829668,422,0.0,0.0,0.0,20,1,0,0,1,1
1223,12.806248474865697,23,0.8,53,1.3038404810405297,382,0.0,0.0,0.0,20,1,0,0,1,1
1224,14.0,0,-0.3,60,1.378404875209022,340,0.0,0.0,0.0,21,1,0,0,1,1
1225,13.30413469565007,1,-0.8,58,0.6324555320336759,400,0.0,0.0,0.0,21,1,0,0,1,1
1226,10.344080432788601,2,-1.5,63,1.0,380,0.0,0.0,0.0,21,1,0,0,1,1
1227,10.344080432788601,3,-2.0,60,0.7071067811865476,474,0.0,0.0,0.0,21,1,0,0,1,1
1228,8.54400374531753,4,-2.3,47,0.8366600265340756,984,0.0,0.0,0.0,21,1,0,0,1,1
1229,5.656854249492381,5,-2.6,49,1.0488088481701516,1065,0.0,0.0,0.0,21,1,0,0,1,1
1230,6.0,6,-3.1,54,1.1832159566199232,1037,0.0,0.0,0.0,21,1,0,0,1,1
1231,7.810249675906654,7,-3.2,54,1.0954451150103321,1113,0.0,0.0,0.0,21,1,0,0,1,1
1232,10.723805294763608,8,-3.6,53,0.7071067811865476,1227,0.0,0.0,0.0,21,1,0,0,1,1
1233,12.328828005937952,9,-3.2,46,0.8944271909999159,1091,0.15,0.0,0.0,21,1,0,0,1,1
1234,13.74772708486752,10,-1.3,37,0.8944271909999159,1070,0.47,0.0,0.0,21,1,0,0,1,1
1235,14.696938456699069,11,1.9,25,1.0,1493,0.78,0.0,0.0,21,1,0,0,1,1
1236,16.46207763315433,12,3.9,30,1.2649110640673518,1085,0.91,0.0,0.0,21,1,0,0,1,1
1237,18.520259177452136,13,4.9,22,1.4142135623730951,1446,1.0,0.0,0.0,21,1,0,0,1,1
1238,18.439088914585774,14,5.4,18,1.0954451150103321,1923,0.96,0.0,0.0,21,1,0,0,1,1
1239,19.72308292331602,15,5.4,20,1.4832396974191326,1890,0.8,0.0,0.0,21,1,0,0,1,1
1240,19.8997487421324,16,4.7,17,1.449137674618944,2000,0.55,0.0,0.0,21,1,0,0,1,1
1241,19.570385790780925,17,3.8,20,1.140175425099138,2000,0.24,0.0,0.0,21,1,0,0,1,1
1242,17.175564037317667,18,2.5,24,1.4142135623730951,2000,0.02,0.0,0.0,21,1,0,0,1,1
1243,14.933184523068078,19,1.3,25,1.140175425099138,2000,0.0,0.0,0.0,21,1,0,0,1,1
1244,16.06237840420901,20,0.3,27,0.6324555320336759,2000,0.0,0.0,0.0,21,1,0,0,1,1
1245,15.394804318340652,21,-0.1,29,0.7071067811865476,2000,0.0,0.0,0.0,21,1,0,0,1,1
1246,14.38749456993816,22,-0.3,32,0.8366600265340756,2000,0.0,0.0,0.0,21,1,0,0,1,1
1247,13.038404810405298,23,-0.4,32,0.7745966692414834,2000,0.0,0.0,0.0,21,1,0,0,1,1
1248,13.076696830622021,0,-0.2,30,0.6324555320336759,2000,0.0,0.0,0.0,22,1,0,0,1,1
1249,9.848857801796104,1,-0.2,32,0.8366600265340756,2000,0.0,0.0,0.0,22,1,0,0,1,1
1250,8.54400374531753,2,-0.2,33,1.1832159566199232,2000,0.0,0.0,0.0,22,1,0,0,1,1
1251,7.280109889280518,3,-0.3,31,0.5477225575051661,2000,0.0,0.0,0.0,22,1,0,0,1,1
1252,5.5677643628300215,4,0.0,32,0.6324555320336759,2000,0.0,0.0,0.0,22,1,0,0,1,1
1253,7.745966692414834,5,0.0,32,0.8366600265340756,2000,0.0,0.0,0.0,22,1,0,0,1,1
1254,12.84523257866513,6,0.0,33,0.6324555320336759,2000,0.0,0.0,0.0,22,1,0,0,1,1
1255,17.776388834631177,7,-0.4,34,1.0,1989,0.0,0.0,0.0,22,1,0,0,1,1
1256,26.13426869074396,8,-0.7,32,0.7071067811865476,1991,0.0,0.0,0.0,22,1,0,0,1,1
1257,19.1049731745428,9,0.1,33,0.8944271909999159,1901,0.06,0.0,0.0,22,1,0,0,1,1
1258,14.866068747318506,10,1.1,31,0.8366600265340756,1898,0.25,0.0,0.0,22,1,0,0,1,1
1259,16.64331697709324,11,2.4,27,0.9486832980505138,1796,0.47,0.0,0.0,22,1,0,0,1,1
1260,17.97220075561143,12,3.9,28,0.9486832980505138,1383,0.6,0.0,0.0,22,1,0,0,1,1
1261,16.76305461424021,13,3.9,33,0.7745966692414834,1249,0.19,0.0,0.0,22,1,0,0,1,1
1262,15.7797338380595,14,3.3,73,0.6324555320336759,744,0.11,0.0,0.0,22,1,0,0,1,1
1263,7.937253933193772,15,3.6,69,1.3416407864998738,655,0.17,0.0,0.0,22,1,0,0,1,1
1264,4.242640687119285,16,2.0,87,1.378404875209022,140,0.03,0.0,0.0,22,1,0,0,1,1
1265,6.557438524302,17,1.3,93,1.0954451150103321,81,0.03,0.0,0.2,22,1,0,0,1,1
1266,13.038404810405298,18,1.1,96,1.7320508075688772,187,0.0,3.3,1.0,22,1,0,0,1,1
1267,12.922847983320086,19,-0.1,88,1.7888543819998317,582,0.0,0.0,1.0,22,1,0,0,1,1
1268,13.45362404707371,20,-0.8,85,1.70293863659264,836,0.0,0.0,1.0,22,1,0,0,1,1
1269,13.674794331177344,21,-1.8,85,1.70293863659264,590,0.0,0.0,1.0,22,1,0,0,1,1
1270,13.038404810405298,22,-3.2,81,1.9748417658131499,492,0.0,0.0,1.0,22,1,0,0,1,1
1271,11.789826122551595,23,-4.2,79,1.70293863659264,554,0.0,0.0,1.0,22,1,0,0,1,1
1272,9.797958971132712,0,-5.3,77,1.9493588689617927,894,0.0,0.0,1.0,23,1,0,0,1,1
1273,10.954451150103322,1,-6.0,76,1.760681686165901,1178,0.0,0.0,1.0,23,1,0,0,1,1
1274,8.660254037844387,2,-7.5,65,1.9748417658131499,2000,0.0,0.0,1.0,23,1,0,0,1,1
1275,7.416198487095663,3,-8.6,68,1.816590212458495,2000,0.0,0.0,1.0,23,1,0,0,1,1
1276,6.708203932499369,4,-9.5,49,2.073644135332772,2000,0.0,0.0,1.0,23,1,0,0,1,1
1277,6.6332495807108,5,-10.5,46,1.7320508075688772,2000,0.0,0.0,1.0,23,1,0,0,1,1
1278,9.16515138991168,6,-11.5,47,1.7888543819998317,2000,0.0,0.0,1.0,23,1,0,0,1,1
1279,14.52583904633395,7,-12.5,41,2.1213203435596424,2000,0.0,0.0,1.0,23,1,0,0,1,1
1280,20.566963801203133,8,-13.0,41,2.0,2000,0.0,0.0,1.0,23,1,0,0,1,1
1281,15.0996688705415,9,-13.3,36,1.8708286933869707,2000,0.19,0.0,1.0,23,1,0,0,1,1
1282,11.489125293076057,10,-12.1,34,1.8708286933869707,1968,0.62,0.0,1.0,23,1,0,0,1,1
1283,13.564659966250536,11,-11.7,27,2.0,1935,0.94,0.0,1.0,23,1,0,0,1,1
1284,13.416407864998739,12,-11.3,27,1.9235384061671346,1955,1.18,0.0,1.0,23,1,0,0,1,1
1285,13.74772708486752,13,-11.0,27,2.0,1959,1.26,0.0,1.0,23,1,0,0,1,1
1286,13.0,14,-10.4,30,2.073644135332772,2000,1.22,0.0,1.0,23,1,0,0,1,1
1287,13.45362404707371,15,-9.7,32,1.8973665961010275,2000,1.04,0.0,1.0,23,1,0,0,1,1
1288,13.45362404707371,16,-10.1,34,2.073644135332772,2000,0.74,0.0,1.0,23,1,0,0,1,1
1289,15.459624833740307,17,-10.6,38,1.8708286933869707,2000,0.38,0.0,0.9,23,1,0,0,1,1
1290,18.734993995195193,18,-11.5,43,1.5491933384829668,2000,0.05,0.0,0.9,23,1,0,0,1,1
1291,15.748015748023622,19,-12.0,47,1.7888543819998317,2000,0.0,0.0,0.9,23,1,0,0,1,1
1292,13.341664064126334,20,-12.5,52,1.7320508075688772,2000,0.0,0.0,0.9,23,1,0,0,1,1
1293,12.041594578792296,21,-13.2,49,2.0248456731316584,2000,0.0,0.0,0.9,23,1,0,0,1,1
1294,10.816653826391969,22,-13.9,45,2.0,2000,0.0,0.0,0.9,23,1,0,0,1,1
1295,10.295630140987,23,-14.3,38,2.0,2000,0.0,0.0,0.9,23,1,0,0,1,1
1296,9.486832980505138,0,-14.6,34,1.9748417658131499,2000,0.0,0.0,0.9,24,1,0,0,1,1
1297,9.433981132056603,1,-15.0,31,1.5811388300841898,2000,0.0,0.0,0.9,24,1,0,0,1,1
1298,7.0710678118654755,2,-15.2,32,1.760681686165901,2000,0.0,0.0,0.9,24,1,0,0,1,1
1299,5.656854249492381,3,-15.2,30,1.8439088914585775,2000,0.0,0.0,0.9,24,1,0,0,1,1
1300,4.898979485566356,4,-15.4,30,1.5811388300841898,2000,0.0,0.0,0.9,24,1,0,0,1,1
1301,5.830951894845301,5,-15.6,29,1.9235384061671346,2000,0.0,0.0,0.9,24,1,0,0,1,1
1302,8.426149773176359,6,-15.7,29,1.5811388300841898,2000,0.0,0.0,0.9,24,1,0,0,1,1
1303,12.806248474865697,7,-15.9,30,1.7320508075688772,2000,0.0,0.0,0.9,24,1,0,0,1,1
1304,19.078784028338912,8,-16.2,30,1.2649110640673518,2000,0.0,0.0,0.9,24,1,0,0,1,1
1305,13.856406460551018,9,-15.8,27,1.8439088914585775,2000,0.2,0.0,0.9,24,1,0,0,1,1
1306,9.486832980505138,10,-14.5,24,2.1447610589527217,1902,0.61,0.0,0.9,24,1,0,0,1,1
1307,11.135528725660043,11,-13.1,25,1.9493588689617927,1964,0.96,0.0,0.9,24,1,0,0,1,1
1308,11.0,12,-12.2,26,2.0,2000,1.17,0.0,0.9,24,1,0,0,1,1
1309,11.832159566199232,13,-12.0,25,2.449489742783178,1887,1.27,0.0,0.9,24,1,0,0,1,1
1310,11.180339887498949,14,-11.1,26,1.9493588689617927,1980,1.25,0.0,0.8,24,1,0,0,1,1
1311,12.206555615733702,15,-10.8,29,1.9493588689617927,2000,1.06,0.0,0.7,24,1,0,0,1,1
1312,11.135528725660043,16,-11.2,30,2.16794833886788,2000,0.77,0.0,0.7,24,1,0,0,1,1
1313,14.247806848775006,17,-11.8,26,1.8708286933869707,2000,0.39,0.0,0.7,24,1,0,0,1,1
1314,17.233687939614086,18,-13.0,29,1.8439088914585775,2000,0.05,0.0,0.7,24,1,0,0,1,1
1315,14.52583904633395,19,-13.8,32,1.4832396974191326,2000,0.0,0.0,0.7,24,1,0,0,1,1
1316,11.180339887498949,20,-14.3,37,1.140175425099138,2000,0.0,0.0,0.7,24,1,0,0,1,1
1317,11.489125293076057,21,-14.7,40,1.7888543819998317,1933,0.0,0.0,0.7,24,1,0,0,1,1
1318,11.0,22,-15.2,45,2.0,2000,0.0,0.0,0.7,24,1,0,0,1,1
1319,9.055385138137417,23,-15.7,43,1.8973665961010275,2000,0.0,0.0,0.7,24,1,0,0,1,1
1320,8.831760866327848,0,-15.9,43,1.9493588689617927,2000,0.0,0.0,0.7,25,1,0,0,1,1
1321,8.246211251235321,1,-16.1,42,1.4832396974191326,2000,0.0,0.0,0.7,25,1,0,0,1,1
1322,7.745966692414834,2,-16.0,42,1.140175425099138,2000,0.0,0.0,0.7,25,1,0,0,1,1
1323,5.656854249492381,3,-16.0,40,1.378404875209022,2000,0.0,0.0,0.7,25,1,0,0,1,1
1324,4.69041575982343,4,-15.9,37,1.5491933384829668,1985,0.0,0.0,0.7,25,1,0,0,1,1
1325,5.830951894845301,5,-15.8,37,1.6431676725154984,2000,0.0,0.0,0.7,25,1,0,0,1,1
1326,8.426149773176359,6,-16.1,33,1.7320508075688772,2000,0.0,0.0,0.7,25,1,0,0,1,1
1327,12.84523257866513,7,-16.2,33,1.4832396974191326,2000,0.0,0.0,0.7,25,1,0,0,1,1
1328,18.681541692269406,8,-16.4,32,1.816590212458495,2000,0.01,0.0,0.6,25,1,0,0,1,1
1329,13.674794331177344,9,-16.2,33,1.70293863659264,2000,0.19,0.0,0.6,25,1,0,0,1,1
1330,10.246950765959598,10,-15.3,33,1.5491933384829668,2000,0.56,0.0,0.6,25,1,0,0,1,1
1331,11.045361017187261,11,-13.8,25,1.8708286933869707,1996,0.91,0.0,0.6,25,1,0,0,1,1
1332,11.916375287812984,12,-12.8,25,1.7888543819998317,1981,1.16,0.0,0.6,25,1,0,0,1,1
1333,11.40175425099138,13,-11.4,27,1.9748417658131499,2000,1.26,0.0,0.6,25,1,0,0,1,1
1334,12.649110640673518,14,-10.4,25,1.51657508881031,1981,1.21,0.0,0.5,25,1,0,0,1,1
1335,11.40175425099138,15,-9.7,28,1.9235384061671346,2000,1.0,0.0,0.5,25,1,0,0,1,1
